mother_id,nid,name,profession,income
6584,7654271213,Nicole Gutierrez,Gaffer,88501
6585,4423662505,Kerry Oconnor,Air cabin crew,40599
6586,6993994561,Kevin Orozco,"Therapist, drama",20188
6587,8098827635,Amy Kelley,Geoscientist,69509
6588,4858796916,Michael Wright,Visual merchandiser,93621
6589,4239557181,Stephen Bell,"Teacher, primary school",24757
6590,2092553295,Sheryl James,"Investment banker, operational",62945
6591,4062149822,Michael Garcia,Chartered public finance accountant,61274
6592,2233558979,Shawn Allen,Telecommunications researcher,69522
6593,6818836146,David Miller,"Designer, television/film set",41082
6594,9079582804,Deborah Bean,Airline pilot,87022
6595,4020936520,Luis Wilson,Pensions consultant,46867
6596,2658180991,Janet Harris,Chief Executive Officer,38698
6597,6916764438,Alexandra Jimenez,Futures trader,68174
6598,2312172688,Kevin Johnson,"Scientist, audiological",24956
6599,8571145894,Jillian Salazar,"Engineer, chemical",20708
6600,9469006849,Kimberly Rose,Brewing technologist,83915
6601,3927924120,Jacob Houston,"Scientist, forensic",79736
6602,2043618119,Haley Price,Warehouse manager,41754
6603,1835725532,Ashley Vargas,Advertising copywriter,40535
6604,9393890726,Jennifer Lawson,"Engineer, manufacturing systems",80305
6605,5767048439,Amanda Johnson,Artist,75046
6606,8505762231,Anthony Walters,"Engineer, technical sales",54193
6607,1545082506,Ricardo Jones,Site engineer,63032
6608,2089459701,Christopher Davis,Structural engineer,43708
6609,9732979735,Angela Kelley,Pathologist,67032
6610,7099340228,Johnathan Clark,Television production assistant,68411
6611,3669033831,Christina Myers,General practice doctor,62976
6612,5085373961,Randall Vaughn,Mining engineer,98165
6613,5358166580,Tamara Carpenter,Petroleum engineer,49122
6614,8902184897,Christopher Gonzalez,Health visitor,54600
6615,4958759102,Kelly Dickerson,Dancer,30872
6616,4388570961,Joseph Young,Medical physicist,32768
6617,9469653580,Oscar Allen,Energy manager,54061
6618,3853381752,Robert Horton,Food technologist,61182
6619,1797568822,Patricia Ramirez,Actuary,33386
6620,4599563618,Elizabeth Neal,"Teacher, English as a foreign language",24875
6621,6455885818,Noah King,"Exhibitions officer, museum/gallery",41495
6622,7887807488,Wayne Daniel,Data scientist,54490
6623,6552328541,Matthew Davis,Retail manager,56132
6624,9767734158,Kevin Willis,Environmental consultant,57757
6625,4280733605,Patrick Adams,"Sound technician, broadcasting/film/video",77356
6626,1695103122,Andrew Jones,Mechanical engineer,59628
6627,6169880702,Nicholas Davis,"Administrator, charities/voluntary organisations",40896
6628,5397313763,Ariel Parker,"Horticulturist, amenity",70977
6629,8072587234,Jennifer Benjamin,Early years teacher,48011
6630,5739184746,Karen Rollins,Telecommunications researcher,82415
6631,9231992490,Isaac Carroll,Product manager,94365
6632,9390524841,Eddie Marks,Pathologist,24964
6633,7656814874,Sandra Harris,"Engineer, broadcasting (operations)",88938
6634,9502844437,Grant Skinner,Animal technologist,30855
6635,3017519261,Julie Terrell,Teaching laboratory technician,89023
6636,3406698517,Lisa Arnold,Race relations officer,73945
6637,2691531874,Kathy Bowman,Chartered public finance accountant,63294
6638,6876911013,Robin Duncan,Newspaper journalist,66902
6639,3553793251,Misty Lee,Materials engineer,84675
6640,9799732233,Andrew Watkins,Theatre stage manager,73443
6641,2950731408,William Mccoy,Fashion designer,71514
6642,9318089224,Ashlee Walker,Broadcast presenter,45740
6643,5481463306,Daniel Ramirez,Horticultural therapist,88597
6644,4633548949,Marvin Suarez,Speech and language therapist,89053
6645,3769667157,Ann Dyer,"Surveyor, building control",58294
6646,3775816214,Teresa Savage,Cabin crew,84928
6647,3128473737,Dennis Allen,Camera operator,46699
6648,5709278250,Joshua Mayer,Quarry manager,81705
6649,6978809882,Peter Nichols,Field trials officer,37532
6650,4334842746,Sean Smith,Jewellery designer,79077
6651,7936064929,Melissa Erickson,Petroleum engineer,77603
6652,7757146184,Danielle Hawkins,Web designer,73202
6653,5549281796,Connie Harris,Agricultural consultant,83750
6654,4242641346,Megan Davis,Legal secretary,22911
6655,7862659382,Melissa Lawson,Community pharmacist,27390
6656,8539505726,Cynthia Perry,Engineering geologist,27214
6657,3271881535,Patrick Sexton,Lawyer,25527
6658,1942268944,David Long,Psychiatrist,48486
6659,5736763778,Maria Garcia,Conference centre manager,42505
6660,9343182690,Vincent Webb,Podiatrist,53988
6661,6515572593,Julie Green,"Programmer, multimedia",30484
6662,5636771030,Jeremy Rowland,Chartered public finance accountant,46512
6663,6306645075,Ann Phillips,Horticultural therapist,72854
6664,6805047667,Michael Barron,"Designer, ceramics/pottery",30906
6665,7105510720,Tracy Hansen,"Scientist, water quality",80996
6666,2338476085,Gregory Adams,Risk analyst,64168
6667,8832003821,Anna Fuller,Arts administrator,39824
6668,9700706087,Brian Grimes,Acupuncturist,20651
6669,8190661264,Sabrina Curry,Theme park manager,41837
6670,6159172071,Terry Owen,Leisure centre manager,56937
6671,6297320659,Peter Robinson,Scientific laboratory technician,86170
6672,5723857060,Steven Davenport,Youth worker,90064
6673,6256638222,Ashley George,Actuary,26684
6674,1299480056,Jared Moore,Dealer,52131
6675,7513803776,Robin Ramirez,Make,59637
6676,5193718972,Jennifer Browning,Social researcher,68005
6677,4944215291,Sarah Collins,Public affairs consultant,66007
6678,7610702093,Spencer Davis,Associate Professor,52726
6679,1785895667,Susan Brown,"Teacher, early years/pre",76022
6680,7048476046,Daniel Anderson,Government social research officer,49959
6681,5017333054,Mary Sanders,Sales executive,49714
6682,4537976101,Carl Herrera,Location manager,90477
6683,5685241214,Brian Valencia,Make,95666
6684,3842232186,Jon Lopez,Lobbyist,72024
6685,3534695683,Shelly Wolf,Medical laboratory scientific officer,98443
6686,4668781760,Vanessa Holland,"Scientist, product/process development",75122
6687,5625573007,Julie Mckinney,Company secretary,97395
6688,3159989809,Danielle Meyer,Estate manager/land agent,29625
6689,5139451439,Jessica Washington,Bonds trader,33887
6690,4474945929,Larry Willis,Landscape architect,94283
6691,8609467960,Teresa Wheeler,"Doctor, hospital",30753
6692,1475557409,Christina Johnson,Research scientist (medical),81226
6693,8840965458,Ryan Lewis,"Engineer, communications",24275
6694,7241128478,Angel Allen,Graphic designer,54604
6695,8413878928,Jerry Ray,Electrical engineer,87388
6696,1910372346,Kaitlyn Garrison,Consulting civil engineer,72357
6697,7908647329,Robert Porter,"Scientist, research (life sciences)",68437
6698,1238589216,Jessica Gilbert,Risk analyst,83416
6699,4873073308,Charles Davis,"Engineer, chemical",63584
6700,4202565677,Tyler Odonnell,Dealer,25245
6701,6505872146,Ashley Cox,Barrister's clerk,77821
6702,6620432156,Stephanie White,Web designer,47389
6703,5535026055,Jonathan Williams,Chief Strategy Officer,65274
6704,4971292564,James Nguyen,Animator,34051
6705,4871672324,Jennifer Green,Legal secretary,39948
6706,3609521034,Dominique Underwood,Operations geologist,57641
6707,5935296865,Sabrina Bernard,Pension scheme manager,24368
6708,9125562253,Danny Hurst,Paediatric nurse,37386
6709,9477583554,Bobby Anderson,"Biochemist, clinical",83170
6710,5492598138,Christian Patterson,Drilling engineer,66228
6711,5105175335,Janice Carter,Tourist information centre manager,52488
6712,3795010291,David Alexander,Chief Strategy Officer,23217
6713,3391996620,April Griffith,Research scientist (maths),61380
6714,2330305151,Christian Perez,Company secretary,95530
6715,9124383390,Holly Foster,Sport and exercise psychologist,88278
6716,8642654206,Nicholas Cole,Quarry manager,65898
6717,6933139103,William Thomas,Warden/ranger,65775
6718,4988815691,Amanda Smith,Tax inspector,97021
6719,2356498161,Natasha Martin,Ranger/warden,49203
6720,4266346100,Alexander Mullen,Charity officer,90810
6721,3198579275,Shannon Pearson,Community arts worker,94455
6722,8601410292,Bailey Farrell,Airline pilot,24808
6723,6074122543,Thomas Chandler,Textile designer,91768
6724,2333261808,Gwendolyn Stevens,Commercial/residential surveyor,55437
6725,2880218383,Phillip Hill,Building services engineer,80720
6726,9926101845,Jeffrey Hoffman,"Producer, television/film/video",94687
6727,6283992069,Dylan Smith,Midwife,34711
6728,2490086577,Ronald Salazar,IT trainer,97741
6729,9502983889,Krista Diaz,Legal secretary,70746
6730,4599678841,Joshua Torres,Higher education careers adviser,83767
6731,5949807934,Joshua Bradshaw,Garment/textile technologist,78693
6732,6581543347,Kristopher Stevens,"Investment banker, corporate",59984
6733,4521116067,Desiree Alexander,Arboriculturist,94076
6734,4215994381,Donna Torres,Company secretary,89439
6735,2350586053,Joel Cameron,Forest/woodland manager,70068
6736,8143169270,Adam Smith,Financial controller,31782
6737,9355080634,Elizabeth Palmer,Product/process development scientist,23750
6738,8068762695,Barbara Fisher,"Production designer, theatre/television/film",47180
6739,4272566550,Victor Martin,Sports development officer,85240
6740,7314911235,Daisy Green,Dealer,43178
6741,8209780155,Kimberly Thomas,Product/process development scientist,43229
6742,9441251109,John Tucker,Plant breeder/geneticist,27729
6743,6288833058,David Lyons,Operational researcher,97724
6744,9860575230,Tracey Mckenzie,Accounting technician,50816
6745,7784564094,Shelly Anderson,Marine scientist,97856
6746,9925310734,Edwin Jimenez,Restaurant manager,94400
6747,1986498153,Kevin Brady,Air cabin crew,74247
6748,7380201286,Jacob Liu,Water engineer,20529
6749,3166609461,Lisa Booker,Occupational psychologist,65805
6750,4329929876,Jennifer Hunt,Museum/gallery exhibitions officer,63637
6751,4248196158,Stephen Velazquez,"Engineer, agricultural",90232
6752,4556280768,Troy Stevens,"Engineer, maintenance",61592
6753,4879409733,Katherine Mora,Insurance broker,35530
6754,9902175566,Harry Cruz,Forensic psychologist,32760
6755,6615710748,James Miller,Audiological scientist,52412
6756,3387155107,Michael Baker,Video editor,23244
6757,7564860180,Scott Pacheco,Quarry manager,44127
6758,3359495093,Tiffany Reid,Print production planner,81338
6759,8387332453,Timothy Patel,Geophysicist/field seismologist,72849
6760,7064545046,William Thornton,Commercial horticulturist,62890
6761,1609641541,Jennifer Le,Electrical engineer,52201
6762,7775519554,Craig Matthews,"Designer, fashion/clothing",92162
6763,7710757442,Donald Rodriguez,"Civil engineer, contracting",96874
6764,1057655216,Steven Williams,Air cabin crew,74042
6765,6252118205,Juan Contreras,Chief Operating Officer,84525
6766,3317762844,Michelle Higgins,Chief Marketing Officer,43123
6767,2711694323,Christopher Roth,"Engineer, civil (contracting)",48506
6768,2271740835,Marcia Johnson,Air broker,23823
6769,9937937519,Joshua Mahoney,Television production assistant,59387
6770,1952822459,Ruben Mullins,Barista,24418
6771,8580809286,Ashley Perez,Chiropractor,28434
6772,4248947597,Laura Delgado,Advertising account executive,59255
6773,8388525911,Andrew Hernandez,Medical secretary,86812
6774,6240922297,Laura Johnston,Web designer,69447
6775,4650992920,Kelly Fischer,"Therapist, drama",76334
6776,7448623351,Stephanie Miller,Copy,92519
6777,6618142002,Marissa Lewis,Bookseller,72225
6778,6847839400,Rhonda Jackson,Dealer,64183
6779,2370407051,Richard Johnson,Fashion designer,99721
6780,6723574413,Brian Jones,Counselling psychologist,93378
6781,8376638355,Lori Conrad,"Journalist, broadcasting",46316
6782,1272818599,Alan Martinez,"Engineer, aeronautical",66986
6783,8436721430,Tracy Miller,Tourism officer,61053
6784,2333991833,Brandon Green,Pathologist,59101
6785,8163465583,Daniel Rogers,"Engineer, electrical",64420
6786,9776613364,Amy Thomas,Research scientist (life sciences),78677
6787,3472195120,Randy Rocha,Licensed conveyancer,65943
6788,3669546030,John Barnes,"Lecturer, higher education",91852
6789,8445513464,Andrew Mason,Building surveyor,21101
6790,8385344770,Joseph Downs,Forensic psychologist,62130
6791,3969691772,Troy Mitchell,Nutritional therapist,69240
6792,2622224775,Erin Fox,"Presenter, broadcasting",50974
6793,7537051651,Vincent Williams,Warden/ranger,75128
6794,1984042330,Dominic Sloan,Building surveyor,56722
6795,1916909736,Alexandra Salinas,Office manager,26652
6796,3576834049,Joseph Fowler,Podiatrist,33403
6797,5601681735,Miranda Figueroa,Risk analyst,52494
6798,2951868105,Kimberly Pierce,Barista,27610
6799,7998581170,Charles Walton,Rural practice surveyor,50848
6800,3504684687,Susan Ramirez,"Exhibitions officer, museum/gallery",49182
6801,6004894809,Ashley Schultz,Educational psychologist,52894
6802,7079157240,John Johnson,Minerals surveyor,48217
6803,6201978497,John Lawson,Industrial buyer,97362
6804,5990889911,Jermaine Roberson,Mechanical engineer,61856
6805,4336766960,Leslie Patrick,"Editor, magazine features",45207
6806,1314279476,Bradley Schmidt,Immigration officer,52932
6807,2635578444,Billy Levine,"Administrator, charities/voluntary organisations",85427
6808,2203517335,Andrea Randall,"Scientist, research (medical)",70559
6809,1900809240,Kelly Delgado,"Engineer, energy",93092
6810,3240045036,Scott Brown,Medical physicist,86731
6811,8527215951,Erica Fischer,Magazine journalist,62231
6812,6134950719,Frances Miller,Emergency planning/management officer,60817
6813,9024019339,Christine Ferrell,"Optician, dispensing",67551
6814,5856961843,Alexandria Sanchez,"Journalist, newspaper",82933
6815,7844936558,Veronica Francis,Armed forces logistics/support/administrative officer,66587
6816,8878552992,William Santos,Learning mentor,90510
6817,2092909041,Justin Beltran,Cabin crew,88340
6818,2305208835,Nicholas Combs,Neurosurgeon,66758
6819,6219528066,Christine Bryan,"Engineer, automotive",59091
6820,2742942812,Joshua Medina,"Investment banker, operational",84087
6821,6982754811,Tyrone Collins,"Buyer, industrial",92416
6822,1105325726,Sierra White,"Civil engineer, consulting",43197
6823,8843176122,Pamela Mcbride,Futures trader,45111
6824,9706777915,Larry Ramirez,Tax adviser,76481
6825,5097715292,Jessica Gill,Data scientist,45586
6826,4767625432,Tyler Grant,"Administrator, arts",49066
6827,7890917204,James Weaver,Computer games developer,56545
6828,5760337574,Cindy Parker,Ambulance person,49706
6829,9547939749,Deanna Pittman,"Designer, graphic",96357
6830,6733073929,Keith Winters,"Engineer, automotive",42876
6831,4596003145,Zachary Owen,Mechanical engineer,79418
6832,2473700698,Willie Nelson,"Psychologist, sport and exercise",37949
6833,1428289195,Rebecca Bentley,"Teacher, adult education",91092
6834,9041146630,David Simon,Geographical information systems officer,22643
6835,7443169721,Zachary Harris,Interior and spatial designer,24146
6836,1372672979,Tanya Torres,"Social research officer, government",65148
6837,4442321295,Kevin Galloway,Pensions consultant,90418
6838,9368390612,Colton Spence,Social worker,84820
