student_id,name,present_address,permanent_address,age,gender,club_membership,father_id,mother_id
4014,David Lopez,"260, Holt Track, Johnshire, South Shannon, South Carolina","2259, Samantha Loaf, East Sethfurt, Shannonport, Missouri, Mississippi",20,Male,Yes,4014,4014
4015,Regina Doyle,"75288, Arias Corners, East Toddland, Lake Michaelland, South Carolina","47780, Taylor Falls, Lake Rebecca, Munozville, Alaska, Tennessee",25,Female,Yes,4015,4015
4016,Adam Turner,"957, Angela Forge, North Kristinfurt, East Austinberg, Oregon","835, Gill Coves, East Anthonyton, Loganburgh, Idaho, Missouri",22,Female,Yes,4016,4016
4017,Anthony Smith,"898, Caldwell Centers, Normaport, Montesbury, Wyoming","1481, Crawford Camp, Tylerville, New Sarah, Nebraska, Idaho",26,Female,No,4017,4017
4018,Travis Lee,"04286, Smith Ford, Gavinborough, Hughesland, South Carolina","7419, William Club, West Maureenberg, Staffordton, Maine, Texas",27,Male,Yes,4018,4018
4019,Monica Ruiz,"71310, Emily Divide, Port Mark, West Nathan, New Mexico","8033, Amanda Islands, Lake Gregoryview, Jordanburgh, Utah, Alabama",29,Male,No,4019,4019
4020,Leonard Blevins,"38516, Matthew Cape, Carrollburgh, Nguyenshire, Michigan","57657, Jamie Glens, East Christopherfurt, North Sarah, Massachusetts, Oklahoma",21,Female,Yes,4020,4020
4021,Brian Harrison,"89959, Moore Forges, West Rebeccaside, Rossstad, Kansas","8667, Olson Trafficway, New Michelletown, Cynthiaport, Florida, Arizona",19,Male,No,4021,4021
4022,David Terry,"123, Powers Meadow, Lindseymouth, Ashleyborough, Oregon","266, Stephanie Cove, Port Linda, Rubenstad, Pennsylvania, Connecticut",20,Female,Yes,4022,4022
4023,Jillian Alvarez,"13309, Knight Ridge, Sanchezborough, East Jennifer, Ohio","412, Emily Dale, Henryfurt, West Yolandaton, Kansas, Alabama",18,Male,Yes,4023,4023
4024,Kevin Mckinney,"1650, Miller Ville, Jennymouth, Catherineview, Colorado","7412, Lang Meadow, Velasquezberg, East Erin, California, Louisiana",20,Female,Yes,4024,4024
4025,Stephanie Kerr,"22093, Christopher Meadows, West Scottchester, North Jonathanstad, Oklahoma","249, Phyllis Centers, Port Jessica, Patrickchester, Vermont, Rhode Island",19,Female,Yes,4025,4025
4026,Derrick Williams,"3197, Michelle Vista, Basshaven, West Kevin, Wisconsin","750, Kathleen Junctions, North Sara, Port Kevin, Georgia, Oklahoma",21,Female,No,4026,4026
4027,Kimberly Lopez,"0842, Scott Locks, Lake Corey, Lauraborough, Massachusetts","3392, Walker Meadows, Lake Ashley, Williamsport, Pennsylvania, Arkansas",20,Female,No,4027,4027
4028,Christopher Walker,"276, Jodi Trafficway, Port Nicholas, West Richard, Washington","997, Katrina Freeway, Leestad, North Carriemouth, Alaska, Tennessee",22,Female,Yes,4028,4028
4029,Ashley Parsons,"023, Jennifer Underpass, East Jacqueline, West Carrie, Montana","727, Vargas Mount, South Allenport, Jessicabury, Delaware, Utah",25,Male,No,4029,4029
4030,Christopher Dennis,"24051, Bates Greens, Kevinview, South Diana, Kansas","745, Jonathan Cape, Port Jeffreybury, Mccoyville, California, Georgia",30,Male,No,4030,4030
4031,Michelle Mcdonald,"3128, James Drive, East Emilyfort, Erikaville, West Virginia","178, Margaret Skyway, Caitlinmouth, Ballardborough, New Jersey, Maryland",29,Male,No,4031,4031
4032,Larry Martinez,"804, Haynes Freeway, East Dannyfurt, Lake Heidi, Arizona","74110, Katherine Orchard, Lake Kathleen, New Amyfort, Maine, South Dakota",29,Female,No,4032,4032
4033,Chelsea James,"8928, Adams Square, Port Melindaborough, Williamsfort, Connecticut","71979, Carl Ridges, Velasquezland, Campbellburgh, Maryland, Missouri",20,Male,No,4033,4033
4034,Brittany Ryan,"05250, Angelica Mission, West Christopher, West Georgeberg, Michigan","11897, Clark Locks, Thompsonborough, Petermouth, Wisconsin, Maine",26,Male,Yes,4034,4034
4035,Brian Diaz,"50810, Barajas Pines, Leonport, New Robertton, Oklahoma","21150, Garza Plains, Carpentertown, Smithside, Idaho, South Carolina",21,Female,No,4035,4035
4036,Leah Morales,"990, Stephen Court, Wardstad, Laurenbury, Kentucky","78328, Morrow Fields, North Brianchester, Port Thomas, Montana, Arizona",19,Male,Yes,4036,4036
4037,Christopher Tanner,"8801, Smith Place, Colemanland, Loweryville, Washington","980, Guzman Mission, New Kevintown, Mclaughlinview, Indiana, New Mexico",23,Male,No,4037,4037
4038,Christopher Taylor,"1839, Stark Key, Reynoldsside, South Jason, Michigan","4204, Mitchell Extensions, South Jennifer, West Bianca, Alaska, Montana",20,Female,No,4038,4038
4039,Lawrence Kirk,"5979, Jacob Trail, Lake Johnville, North Jonathan, New York","0654, Johnson Mills, New Michelle, Lake Derek, Utah, North Carolina",18,Male,No,4039,4039
4040,Jeffrey Sandoval,"22709, Cynthia Course, South Brittanytown, Evansville, North Carolina","132, Roberts Square, Lake Courtney, Websterview, South Dakota, New Jersey",25,Female,Yes,4040,4040
4041,Michele Andrews,"731, Scott Knoll, Dawsonfort, Lake Julie, Texas","9686, Kimberly Fords, Johnsonstad, North Cameron, Pennsylvania, Iowa",18,Female,No,4041,4041
4042,Mrs. Christine Taylor,"455, Holmes Unions, Reedtown, Calebside, New Hampshire","121, April Trail, Rickyberg, Judyland, Louisiana, California",24,Female,Yes,4042,4042
4043,Joshua Anderson,"40889, Miller Turnpike, West Ericberg, Lake Veronica, South Carolina","79622, Sanford Ridge, Port Aaronton, Weeksshire, Arkansas, Maryland",19,Female,Yes,4043,4043
4044,Courtney Johnson,"910, Lee Junctions, Williamport, Mckeeburgh, Michigan","801, Nancy Canyon, Robertsonfort, East Kentborough, Illinois, Ohio",30,Female,Yes,4044,4044
4045,Heather Rodriguez,"774, Moore Views, East Christine, West Lindachester, Delaware","55849, Andrea Turnpike, New Gerald, Lisaberg, Hawaii, North Dakota",27,Male,Yes,4045,4045
4046,Benjamin Simon,"7301, Perez Mews, South Ryan, North Paulstad, Hawaii","974, James Mountains, Browntown, Jamesbury, Oregon, Iowa",29,Male,No,4046,4046
4047,Kathleen Everett,"276, Nichols Dale, Brianview, South Evan, Pennsylvania","55538, Eugene Mill, New Victorialand, Georgemouth, Iowa, Minnesota",21,Female,Yes,4047,4047
4048,Sabrina Black,"82611, Brock Springs, Bradyville, Port Jenniferstad, New Hampshire","266, Teresa Manors, North Amanda, Port Kellystad, Mississippi, Delaware",25,Female,Yes,4048,4048
4049,Dr. Christian Mills,"73772, Saunders Stravenue, Tylerland, Derekview, Ohio","618, Carson Village, North Jessicaland, Laurieberg, Oregon, Missouri",23,Female,No,4049,4049
4050,Veronica Parsons,"80773, Alison Pine, East Ryanstad, New Robert, Georgia","1730, Leonard Center, Aaronstad, South Williamville, New Hampshire, South Dakota",23,Female,No,4050,4050
4051,Kristina Brewer,"5046, Jillian Expressway, New Melissafort, North Ivanchester, Massachusetts","2373, Patterson Junctions, Wilsonchester, Austinview, Nebraska, Rhode Island",18,Female,No,4051,4051
4052,Philip Mitchell,"5164, Johnston Camp, West Shannon, East Catherine, North Dakota","23185, Kristi Spur, Darrellport, New Rhonda, New Hampshire, Missouri",21,Male,No,4052,4052
4053,Chad Young,"970, Tyrone Expressway, Richardsonhaven, New Kellyville, Oklahoma","3593, Wilson Causeway, Daveland, Port Brandonburgh, Arkansas, Oklahoma",29,Female,Yes,4053,4053
4054,Ronald Stone,"9109, Taylor Neck, Robinstad, Monicaburgh, Maine","6775, Caroline Groves, East Ruthview, North Sandratown, Nevada, Missouri",30,Female,No,4054,4054
4055,Kevin Alvarez,"98425, Jimenez Path, South Gregoryton, North Wayneton, Alabama","520, Gaines Wells, Elizabethberg, Ayersfort, Maine, Alabama",27,Male,Yes,4055,4055
4056,Tamara Copeland,"8671, Dustin Prairie, Nicolefurt, Wardmouth, Wyoming","788, Connor Tunnel, Lake Brandonhaven, Lake Michaelport, Kansas, Oklahoma",22,Female,Yes,4056,4056
4057,Eric Bryant,"1512, Angela Lodge, Spencerburgh, South Sabrinachester, Pennsylvania","6418, Walker Island, North Eric, New Nicholas, California, Iowa",26,Male,No,4057,4057
4058,William Golden,"984, Lisa Well, East Annaside, New Michaelview, Iowa","21017, Sherry Walks, Pamelastad, Mitchellhaven, Louisiana, New Hampshire",18,Female,Yes,4058,4058
4059,Benjamin Yu,"82598, Holly Station, East Michaelstad, Lake Rodneystad, Georgia","220, Green River, Smithside, West Samantha, Texas, Texas",22,Female,No,4059,4059
4060,Dr. Cassie Hopkins,"67631, Moran Coves, Courtneyland, North Benjaminfort, Pennsylvania","39326, Reeves Camp, New Paige, South Adamberg, Idaho, Vermont",21,Female,Yes,4060,4060
4061,Ashley Hartman,"05650, Meghan Shore, Colleenhaven, Sandyberg, Maryland","2893, Nicholas Viaduct, Port Adammouth, Alexiston, Nevada, Washington",26,Male,Yes,4061,4061
4062,David Powell,"347, Leah Greens, Kristenmouth, Johnsonhaven, Ohio","87878, Phillips Courts, Brooksmouth, North Mariaside, Maine, Delaware",23,Male,Yes,4062,4062
4063,Laura Morgan,"64997, Delacruz Lane, Davidbury, East Jameshaven, Nevada","717, Brian Via, West Paulville, Port Billy, Utah, Wisconsin",21,Male,Yes,4063,4063
4064,Annette Ward,"87640, Philip Mountain, Peterville, Russellton, Vermont","2725, Brown Forge, North Matthew, Carterstad, North Carolina, North Dakota",23,Male,Yes,4064,4064
4065,Nicole Thompson DVM,"06370, Chelsey Parks, Ericachester, New Kathyfort, California","888, Smith Mountain, Boydborough, West Dianehaven, Vermont, Pennsylvania",26,Female,No,4065,4065
4066,Kathryn Vargas,"547, Dillon Spur, Port Michelleport, Rileybury, Montana","88989, Moore Circles, Joseport, Garciaville, Hawaii, Illinois",24,Female,Yes,4066,4066
4067,Natalie Bartlett,"02479, Cheryl Crossroad, Melissaview, Burtonville, Nevada","679, Rodriguez View, Rollinsberg, Christensenmouth, Alaska, Virginia",26,Female,No,4067,4067
4068,Emily Hogan,"8423, Erica Plaza, East Jasminchester, South Samuel, Wyoming","348, Fisher Station, New Laura, Gavinhaven, Kansas, Delaware",22,Female,No,4068,4068
4069,Gail Klein,"7332, Torres Isle, North Susanchester, Lake Sabrina, Vermont","569, Marsh Pine, Rodriguezshire, Lake Tim, New Hampshire, Alaska",18,Female,No,4069,4069
4070,Kelsey Key,"709, Lopez Street, West Lindaville, Scottberg, Delaware","2987, Davidson Hollow, North Brittanyview, South Gabriela, Utah, Arkansas",19,Female,No,4070,4070
4071,Sierra Cunningham MD,"6576, Gates Junction, Wiseside, Lake Travis, Missouri","9125, Megan Islands, Hannahmouth, West Davidmouth, Indiana, Illinois",22,Female,No,4071,4071
4072,Renee Grimes,"995, Andrew View, Hudsonfort, Robinton, Montana","535, Christopher Road, Ericmouth, South Jeffery, Arizona, New Jersey",19,Female,Yes,4072,4072
4073,Michelle Lopez,"13389, Humphrey Summit, Crystaltown, Richardchester, Michigan","7272, Nguyen Forks, Jasminebury, Torresborough, Maine, Idaho",22,Female,Yes,4073,4073
4074,Michael Alvarez,"56321, Stephanie Drive, Jennifertown, North Matthewville, Tennessee","34457, Larry Curve, Adkinsberg, Hernandezbury, Pennsylvania, Delaware",30,Male,No,4074,4074
4075,Kevin Taylor,"761, Christian Greens, Dawnshire, Nicholasborough, West Virginia","313, Alvarado Mountains, North Edwardchester, South Ashley, Missouri, North Dakota",30,Female,Yes,4075,4075
4076,Brian Lowery,"45571, Reese Pass, Ericport, West Mary, Missouri","1082, Michael Parkway, Autumnville, New Ashley, Montana, Montana",21,Female,Yes,4076,4076
4077,Rachel Brown,"4173, Victoria Inlet, South Rhondaport, North Jacquelinemouth, Nebraska","4776, Robinson Common, West Michael, Jamiestad, Pennsylvania, Illinois",28,Female,Yes,4077,4077
4078,Mckenzie Rhodes,"1992, Larry Grove, New Julia, Moorechester, New Jersey","4433, Hall Cliffs, North Anthonybury, Morganport, Indiana, Illinois",18,Male,No,4078,4078
4079,Marissa Peters,"6225, Joshua Parkway, Danielmouth, Keithberg, Texas","9359, Porter Course, Meghanland, North Kelli, Indiana, Iowa",20,Female,No,4079,4079
4080,Betty Wilson,"72793, Schneider Radial, West Donald, Williamport, South Dakota","5492, Torres Fields, Heidiview, Alexland, Washington, Montana",25,Female,Yes,4080,4080
4081,Kevin Porter,"92086, Joshua Plains, Torresview, Morrisside, Oklahoma","490, Wells Way, Lake Michael, Kendrashire, New Mexico, Nebraska",21,Female,Yes,4081,4081
4082,Sara Wright,"5273, Powers Row, Valentineville, Campbellshire, Idaho","223, Aguirre Courts, Teresaport, East Ryan, Vermont, Colorado",19,Female,No,4082,4082
4083,Dana Martinez,"13381, Oliver Cove, Sarahborough, Janiceburgh, South Dakota","94240, Adams Plain, West Shaun, Lake Caitlin, Wyoming, Oregon",27,Female,No,4083,4083
4084,John Weber,"620, Flores Shores, Lake Alyssa, Chenberg, Pennsylvania","3601, Claudia Cliffs, Hernandezfort, Christinabury, Rhode Island, Montana",20,Female,No,4084,4084
4085,Robert Galloway,"863, Sean Prairie, Christophershire, Cooperstad, Iowa","98945, White Squares, Port Julie, Port Michele, South Dakota, Missouri",30,Male,No,4085,4085
4086,Laura Gutierrez,"60507, Joyce Knoll, Port Michaelbury, Mckenziemouth, New Mexico","243, Hall Lock, Alisontown, Wilkinsonmouth, Colorado, Kentucky",23,Male,Yes,4086,4086
4087,Michelle Cook,"62726, Reid Spurs, Stantonfort, East Josephfort, Missouri","78613, Hanna Turnpike, North Andrew, Robinsonbury, Oregon, Florida",24,Female,No,4087,4087
4088,Cory Reed,"778, Rachel Ville, Thomastown, East Amyport, Rhode Island","046, Justin Throughway, West Jesse, South Timothy, Delaware, Minnesota",24,Male,No,4088,4088
4089,Christina Lara,"986, Connor Pines, Terrellville, South Daniel, Massachusetts","36308, Laura Mall, Danielmouth, New Kevinshire, Maine, New Hampshire",30,Female,No,4089,4089
4090,Michael Washington,"6095, Scott Row, Riveraburgh, Karlaland, Colorado","029, Amy Burg, Lake Sarahburgh, South Jessicachester, Kentucky, Michigan",25,Female,No,4090,4090
4091,Aaron Beck,"4069, Guerrero Road, Port Seanburgh, Morganport, Oklahoma","0476, Jason Ridge, South Duane, Leeside, Connecticut, Virginia",27,Female,Yes,4091,4091
4092,John Moore,"14262, Ellis Fall, Port Jeffreytown, Wardfort, Minnesota","6511, Harris Overpass, South Claudiamouth, Andrewfurt, Nevada, Nebraska",21,Female,No,4092,4092
4093,Mark Mitchell,"769, Sarah Plain, Diazmouth, Murphyshire, Pennsylvania","095, James Points, Castilloton, Lake Timothy, Ohio, Maryland",20,Female,Yes,4093,4093
4094,Daniel Mcdonald,"845, Brooks Stream, North Thomasport, Henryhaven, California","8401, Guerrero Greens, Smithton, Melissaside, Pennsylvania, Arizona",20,Female,No,4094,4094
4095,Scott Brooks,"47467, Branch Parkway, Michaelton, East Taylor, Illinois","26699, Gomez Crest, Michelleshire, Whiteton, Rhode Island, Oregon",27,Male,Yes,4095,4095
4096,Natalie Mcconnell,"74688, Phillips Cliffs, Port Lawrence, Josephshire, Massachusetts","2296, Colleen Tunnel, East Christopher, Keithburgh, California, Maine",22,Female,Yes,4096,4096
4097,Robert Berg,"2282, Houston Villages, Port Thomasview, East Ashley, Nebraska","59184, Ayala Key, Johnsonport, Wendyburgh, Florida, Illinois",27,Female,No,4097,4097
4098,Gregg Short,"9150, David Orchard, Port Brianview, West Christopher, Oklahoma","465, John Centers, Lake Christine, Stephenchester, Arizona, Oklahoma",27,Female,No,4098,4098
4099,John Simpson II,"618, Pham Street, North Josephside, Port Nicoleland, South Carolina","568, Kayla Turnpike, East Gloria, Lake Darrell, Louisiana, Rhode Island",27,Female,Yes,4099,4099
4100,Benjamin Burgess,"4668, Medina Isle, North Katie, Debrabury, Pennsylvania","731, Hebert Bypass, Petersonbury, West Dylanview, Kentucky, Michigan",22,Male,Yes,4100,4100
4101,Vickie Berg,"791, Turner Summit, South Katie, Darrentown, Massachusetts","79784, Barbara Green, Sellerschester, East Donald, Oregon, New Mexico",20,Female,Yes,4101,4101
4102,Nicholas Brooks,"42074, Curtis Locks, Rachaelton, Camposview, North Carolina","73222, Anderson Key, New Michelefurt, New Michaelburgh, Louisiana, Maryland",27,Male,No,4102,4102
4103,Kimberly Andersen,"2954, Mathews Extension, Gillborough, Port Karen, Nevada","658, Wendy Radial, West Stevenshire, North Robertchester, Missouri, West Virginia",24,Male,Yes,4103,4103
4104,Alvin Barker,"20479, Christopher Lock, Nicolebury, Joseland, Mississippi","0848, Moore Burg, South Caseyhaven, Torreston, South Dakota, North Carolina",25,Male,Yes,4104,4104
4105,Anna Patel,"92299, Megan Springs, Bentonhaven, East Jeff, Mississippi","02247, Mitchell Motorway, Lake Andrewberg, Darrenfurt, Massachusetts, Kansas",29,Male,Yes,4105,4105
4106,Scott Graham PhD,"073, Jones Ramp, New Sandra, Port Jose, South Carolina","2277, Jessica Fords, Port Peter, West Jamesside, California, Georgia",19,Male,No,4106,4106
4107,Amanda Johnson,"3236, Amanda Knolls, North Anthony, Mclaughlinmouth, Maine","04142, Nichols Path, North Michelle, East Steven, Minnesota, Wyoming",24,Male,Yes,4107,4107
4108,Marissa Robinson,"963, Stephanie Knolls, Stephanieburgh, South Brittanyville, Oklahoma","9740, Toni Lake, North Anneborough, Hannahport, Colorado, Iowa",27,Female,Yes,4108,4108
4109,Nathan Parker,"56897, Jason Shore, Andreamouth, Lake Justin, Michigan","711, Christine Loaf, South Thomasville, Port Tanyatown, Indiana, Idaho",28,Female,Yes,4109,4109
4110,Tanya Yu,"292, Richard Rest, Allenview, Wongport, Hawaii","0436, Alison Road, Jameschester, South Sarahville, North Carolina, South Carolina",28,Male,No,4110,4110
4111,Joseph Cohen,"5283, Garcia Heights, Brandonport, Whitefort, Texas","3893, Devin Place, Smithville, Perkinsview, New Hampshire, Connecticut",18,Male,No,4111,4111
4112,Michael Marsh,"5113, Sanford Square, New Pamela, Josephport, Arkansas","20708, Vasquez Stream, Lake Jose, North Robert, Nevada, Wyoming",19,Female,No,4112,4112
4113,Gabriel Soto,"6880, Gomez Passage, Lake Mary, Ashleyport, Indiana","63910, York Shore, Aaronton, New Gabriel, Nebraska, Oklahoma",28,Female,No,4113,4113
4114,Bobby Taylor,"479, Timothy Walk, West Edward, Valenzuelachester, Maine","3801, Andrea Green, Jonesville, Joeltown, Alaska, Pennsylvania",27,Male,No,4114,4114
4115,Deborah Lindsey,"41124, Donna Mews, East Theresaview, Parkfort, Mississippi","7370, Nancy Cliffs, Cooperport, Danielchester, North Carolina, Alaska",25,Female,Yes,4115,4115
4116,Michael Gomez,"4613, Hopkins Field, Lake Dianaview, Mayerberg, Minnesota","1470, Timothy Wells, West Emily, Jonathanville, Montana, Indiana",24,Male,No,4116,4116
4117,Diana Wagner,"37342, Carla Plains, Christyville, Brownland, Washington","810, Rose Route, Youngchester, Johnsonfurt, Nevada, Rhode Island",24,Female,Yes,4117,4117
4118,Bethany Ramsey,"2283, Gaines Locks, New Valerie, Snowburgh, Minnesota","3416, Cynthia Green, Hughesview, Lake Sharonside, Washington, Kentucky",18,Male,Yes,4118,4118
4119,Michael Hernandez,"641, Shaw Path, Port Dawn, Marytown, Maine","906, Ramirez Square, Stokesland, Lake Harold, Wyoming, Mississippi",30,Male,No,4119,4119
