father_id,nid,name,profession,income
5330,1614255467,Jacqueline Campbell,Press photographer,39474
5331,8185514184,Robert Jennings,Trading standards officer,35019
5332,9406732263,Taylor Williams,Mental health nurse,36386
5333,5286194189,Eduardo Johnson,"Scientist, clinical (histocompatibility and immunogenetics)",51471
5334,8795869799,Michael Ray,"Merchandiser, retail",34166
5335,7757882839,Dustin Keller,Proofreader,53480
5336,3199404409,Alan Burns,Optometrist,75182
5337,6041748009,Crystal Smith,Biomedical engineer,67536
5338,7601135722,Lori Martin,"Scientist, research (physical sciences)",50718
5339,9849280450,Albert Nelson,Fisheries officer,94152
5340,8187467491,Joshua Paul,Academic librarian,93197
5341,5931926846,Nathan Dudley,Speech and language therapist,68381
5342,8647581363,Michelle Fisher,Plant breeder/geneticist,51671
5343,9435431942,Marie Walker,"Designer, multimedia",81925
5344,8075663250,William Holland,Clinical embryologist,50484
5345,8094710962,Jonathan Jones,Museum/gallery exhibitions officer,63866
5346,3630520582,Jay Brown,"Nurse, learning disability",56633
5347,1736286644,Kerry Price,Tourism officer,46099
5348,7987263851,Geoffrey Lee,Social worker,86571
5349,8273676799,Paige Gray,Geographical information systems officer,85141
5350,7856410269,Sierra Oconnor,Fitness centre manager,51905
5351,5366237501,Steven Patrick,Media planner,42867
5352,3678529573,Lisa Hunt,Copy,64978
5353,6381437824,Elizabeth Page,Mudlogger,53059
5354,6830187274,Charlotte Murphy,Television camera operator,79866
5355,4604533511,Kimberly Wheeler,"Journalist, broadcasting",54993
5356,3655258796,Debra Freeman,"Physicist, medical",78778
5357,9276025566,Christine Norris,Estate agent,99444
5358,7579114161,Albert Johnson,Production manager,64139
5359,1837190212,John Jordan,Planning and development surveyor,54252
5360,4389450845,Angela Terry,"Scientist, audiological",32123
5361,7276155485,Denise Morales,Theatre director,51486
5362,7645243035,Deborah Martinez,Accommodation manager,21250
5363,5517094099,Gregory Alexander,"Engineer, agricultural",87822
5364,7486275219,Curtis Terry,"Physicist, medical",98487
5365,6411635236,Patricia Villegas,Clinical embryologist,59105
5366,8950401832,Ashley Miller,Industrial/product designer,57313
5367,6499519911,Ryan Lawrence,Pension scheme manager,62558
5368,8731532998,Wayne Rogers,Clinical embryologist,97959
5369,2745304696,Denise Weiss,"Engineer, communications",93896
5370,6393494106,Renee White,Dietitian,48963
5371,6997884490,Shannon Hancock,Colour technologist,75341
5372,3564183874,Robert Gonzalez,Tour manager,23635
5373,7344606248,Ryan Swanson,Electronics engineer,78557
5374,3581196780,Tina Brown,"Teacher, special educational needs",30788
5375,1128086733,Alexander Manning,Water quality scientist,49625
5376,1445786046,Jessica Gonzalez,"Editor, commissioning",87647
5377,1850245367,David Roberson,Tourist information centre manager,72646
5378,7985787622,Timothy Oliver,Land,72596
5379,6511552213,Kyle Sloan,"Engineer, building services",76485
5380,2731596698,Michelle Rich,Retail buyer,24066
5381,3231650568,Anna Gilbert,Curator,54100
5382,6306817856,Jose Bishop,Glass blower/designer,78763
5383,1787788411,Danielle Lawson,Forensic scientist,76266
5384,2022142307,Leslie Boyd,Graphic designer,99313
5385,5449115963,Barbara Clay,"Nurse, children's",79171
5386,2634201754,Amy Mcclure,Politician's assistant,51017
5387,8475172379,Teresa Rocha,"Engineer, electrical",56598
5388,8228289495,Brent Martin,"Engineer, materials",53526
5389,8530010323,Nancy Lewis,Government social research officer,83109
5390,1208316455,Regina Matthews,"Administrator, arts",40531
5391,4080448640,Joseph Young,Financial risk analyst,45858
5392,4058408130,Samantha Booth,Higher education careers adviser,86637
5393,5144912832,Ryan Daniels,English as a second language teacher,85882
5394,2338173786,Manuel Henderson,Art therapist,27065
5395,6358599008,Christina Miller,Translator,94936
5396,6247800542,Andrew Turner,"Surveyor, building control",51613
5397,3104078733,Dale Mathis,Personal assistant,76228
5398,3415724830,Robert Grimes,Public affairs consultant,77260
5399,1539919513,Natalie Martinez,"Engineer, electrical",90599
5400,1374902907,Katherine Ellis,Patent examiner,27165
5401,1034474888,Anthony Hernandez,Environmental education officer,40249
5402,3988700271,Scott Rodriguez,Architectural technologist,45496
5403,1312669284,Jonathan Richards,Editorial assistant,59537
5404,7984712548,Timothy Good,Health physicist,20270
5405,9828488005,Erin Duncan,Artist,21417
5406,6388133846,Xavier Price,Chartered certified accountant,55975
5407,1086911420,John Green,Pharmacologist,38313
5408,5950170149,Gregg Morales,Visual merchandiser,40857
5409,5439126278,Stacie Steele,"Designer, blown glass/stained glass",31888
5410,3483893912,Lisa Garcia,Midwife,48982
5411,5152301631,Ashley Krueger,"Copywriter, advertising",88845
5412,4480112003,Bruce Holloway,Trade mark attorney,99199
5413,2507306891,Robert Gonzalez,Petroleum engineer,56811
5414,8593083538,Natalie Smith,Education administrator,23986
5415,2380692467,Tim James,Volunteer coordinator,94570
5416,6476976189,Matthew Lara,"Psychologist, clinical",87922
5417,6277161406,Jeffrey Foley,Archaeologist,70642
5418,3367947175,Terri Thompson,"Accountant, chartered management",85348
5419,7414752794,Catherine Carpenter,"Engineer, structural",36367
5420,4792029500,Catherine Ayers,Materials engineer,27971
5421,2974229760,Stacey Freeman,Commissioning editor,24695
5422,9992209737,Albert Duncan,Systems analyst,71522
5423,4762120578,Joseph Cruz,"Geologist, wellsite",69848
5424,9526563456,Lisa Ayala,Secondary school teacher,20221
5425,3591139085,Christopher Hall,Bonds trader,64612
5426,8128973562,Paige Bush,Electronics engineer,72808
5427,4087638249,Michael Stephens,Banker,74946
5428,4699120202,Jessica Mercado,Hospital doctor,99923
5429,2895223407,Clarence Brown,Chief Strategy Officer,99158
5430,3750342822,Tonya Miller,Science writer,32695
5431,4752113111,Andrea Rivera,Leisure centre manager,64285
5432,1204483081,Debbie Pollard,"Conservator, museum/gallery",94872
5433,2026179073,Melvin Santos,Health service manager,91755
5434,2365313655,Monique Howard,Merchant navy officer,33793
5435,9319675644,Paul Woodard,Meteorologist,56740
5436,8732770987,Patricia Cook,Glass blower/designer,51866
5437,3894229502,Laura Cook,Fisheries officer,96328
5438,6886233113,Robert Jackson,"Surveyor, land/geomatics",86917
5439,8436868239,Denise Anthony,Economist,66334
5440,7879357599,Victoria Smith,"Embryologist, clinical",98021
5441,8747284394,Rhonda Howard,"Psychologist, occupational",82960
5442,9339519428,Samantha Hunt,Colour technologist,51649
5443,5263866907,Brett Pruitt,Financial controller,43397
5444,4088251372,Kevin Harris,"Engineer, petroleum",63865
5445,4752856256,George Carr,IT consultant,90017
5446,7031523794,Lori Francis,English as a second language teacher,66064
5447,7476782529,Tiffany Strickland,Television floor manager,38526
5448,1941875246,Laura Crosby,"Designer, furniture",59270
5449,4215357033,Daniel Davila,Freight forwarder,97220
5450,3121704672,Denise Nelson,Fish farm manager,40080
5451,8195690295,Collin Fox,Politician's assistant,28089
5452,2911802604,Tonya Thompson,Translator,49864
5453,1215171341,Mary Wu,"Psychotherapist, child",23756
5454,7250222515,Kathleen Juarez,"Scientist, marine",46541
5455,2300525535,Jaime Washington,"Psychotherapist, child",77342
5456,3760065388,Robert Hartman,Legal executive,89901
5457,1683927455,Danielle Ramos,Regulatory affairs officer,56077
5458,1785017068,Alec Lambert,"Administrator, education",23061
5459,1073486475,Luis Perez,Chartered management accountant,73505
5460,5769562501,Craig Lane,"Horticulturist, amenity",71511
5461,5165305395,Christopher Jackson,Archaeologist,97816
5462,7121040148,Andrew Santos,Curator,78105
5463,7503298989,Elizabeth Hughes,Dispensing optician,30470
5464,1494125006,William Wilson,Audiological scientist,51965
5465,2010026018,William Murphy,Structural engineer,47035
5466,2496833217,Timothy Hayes,Agricultural engineer,34613
5467,2209558564,James Vargas,Accommodation manager,22506
5468,7460127567,Matthew Rodriguez,Control and instrumentation engineer,83632
5469,6461361360,Deborah Price,Lawyer,80064
5470,7885034829,Janet Garcia,Tax adviser,67524
5471,1496114434,Tracey Bush,Dramatherapist,44719
5472,2867583595,Janet Reyes,Chartered loss adjuster,54214
5473,8655301940,Richard Harvey,Systems developer,20260
5474,2460696711,Patricia Reed,Sports development officer,61848
5475,1841545845,Harold Long,Armed forces technical officer,86217
5476,4103817942,Christopher Alvarado,Paediatric nurse,94779
5477,4182450672,Julie Parker,"Scientist, physiological",53428
5478,7233491227,Elizabeth Boyle,"Investment banker, operational",68098
5479,6238625045,Jessica Hendricks,Broadcast engineer,77837
5480,1229802434,Corey Shaw,Chiropractor,82592
5481,3556245755,Steven Henderson,"Surveyor, land/geomatics",56257
5482,6814762779,Stacey Lewis,"Geologist, engineering",62799
5483,2937517141,Joseph Chaney,Commissioning editor,98468
5484,5364075084,Toni Smith,Regulatory affairs officer,49207
5485,5359921919,Cheryl Martin,Learning mentor,50985
5486,2891022177,Nicholas Ellis,Lexicographer,49645
5487,4902830058,Amanda Knight,Speech and language therapist,27647
5488,5112508235,Michael Jones,Information officer,20306
5489,7776224427,Michelle Peterson,Charity fundraiser,95318
5490,6481224287,Jennifer Robbins,Naval architect,96808
5491,5192657546,Tricia Clark,"Buyer, industrial",60204
5492,2312537495,Jennifer Harrington,Soil scientist,83385
5493,6931677521,Fred Wood,Structural engineer,26937
5494,3673785305,Jessica Bright,Lexicographer,68937
5495,3486208170,Kara Parks,Museum education officer,55334
5496,5495359823,Shannon Walker,Secondary school teacher,36566
5497,8818576008,Paul Adams,Plant breeder/geneticist,62856
5498,8598589479,Alicia Hawkins,Water engineer,32339
5499,2663531964,Jessica Shaw,"Producer, television/film/video",97599
5500,8749778823,Angela Wells,Fine artist,58498
5501,2467508434,Tonya Valdez,Surgeon,24868
5502,8499754247,Thomas Silva,Commercial horticulturist,89819
5503,5526144319,Brian Klein,Exercise physiologist,85172
5504,7918031335,Jill Freeman,Barrister,76771
5505,8670979077,Mary Mendoza,Ship broker,77528
5506,1152847136,David Hunter,"Pharmacist, hospital",45563
5507,3198692562,Hector Wilson,"Journalist, newspaper",62382
5508,5360621224,Edwin Oneal,Water quality scientist,61820
5509,9383526581,Aaron Mcguire,Hospital pharmacist,82004
5510,4565904518,Kevin Gomez,Air cabin crew,78310
5511,1217845618,Michelle Johnson,"Physicist, medical",50005
5512,7391734613,Ruth Byrd,Information systems manager,65967
5513,4513501441,Samuel Soto,Special educational needs teacher,74055
5514,3364569038,Rebekah Payne,Bookseller,44764
5515,1345303903,Samuel Jones,Chartered loss adjuster,34371
5516,2099673685,Anthony Miller,Podiatrist,60808
5517,6242201271,Crystal Mckinney,Occupational hygienist,20885
5518,9674328035,Stephanie Lindsey,Animal technologist,74707
5519,2456225784,Joseph Steele,IT sales professional,88534
5520,5193553995,Edward Moore,Clothing/textile technologist,24896
5521,9109636935,Karen Burns,"Engineer, water",48647
5522,1971812111,Jay Miller,Building surveyor,61301
5523,9987018554,Daniel Santiago,Communications engineer,44622
5524,4453310029,Kelsey Shaw,"Teacher, primary school",37120
5525,3100080435,Timothy Watson,Stage manager,31674
5526,1372158385,Gary Harris,Aid worker,43606
5527,5374516074,Arthur Mccormick,Customer service manager,74672
5528,6494643648,Brian Powell,Broadcast journalist,47648
5529,2137809156,Lindsay Soto,"Engineer, communications",57237
5530,4129598511,Daniel Page,"Merchandiser, retail",31575
5531,1973650203,Parker Farmer,Games developer,73046
5532,1122798167,Kathleen Aguilar,Maintenance engineer,59759
5533,1527106046,Jon Brady,Passenger transport manager,30999
5534,8393352936,Mary Thomas,Intelligence analyst,52423
5535,1283342140,Jeremy Gonzales,Paramedic,30102
5536,6367668756,Joseph Carpenter,Counselling psychologist,33665
5537,2707404261,Charles Landry,"Accountant, chartered public finance",57368
5538,6339614895,Michael Wright,Colour technologist,80716
5539,9951236121,Larry Walters,TEFL teacher,35489
5540,3204085216,Jose Barrett,"Scientist, biomedical",29548
5541,4523081826,Emily Pratt,"Therapist, nutritional",45942
5542,8734137056,Jasmine Gutierrez,Fashion designer,20012
5543,1335315706,Judy Clark,Drilling engineer,35709
5544,6647422588,James Carter,Armed forces operational officer,57813
5545,3002464018,William Singh,Phytotherapist,27988
5546,8988446236,Carol Meyers,"Horticulturist, amenity",99898
5547,1200936519,Michael Green,"Surveyor, commercial/residential",50067
5548,3339375014,Carlos Archer,Financial risk analyst,96179
5549,4859740765,Alexander Hicks,"Accountant, chartered public finance",63172
5550,8596255195,Evan Stewart,Accommodation manager,54491
5551,7883741484,Anita Rojas,"Teacher, special educational needs",90055
5552,1288660811,Karen Powell,Farm manager,29169
5553,3983979564,Melissa Arnold,"Education officer, community",52522
5554,1810114200,Justin Atkinson,"Administrator, education",69898
5555,7366624809,Jordan Wheeler,"Psychologist, educational",64785
5556,9525864949,Laura Ramos,Fitness centre manager,82427
5557,6776566556,Elizabeth Perkins,"Teacher, English as a foreign language",28733
5558,6704960913,Carl Bell,Applications developer,85855
5559,6645202180,Daniel Martinez,Air broker,56258
5560,5688472158,Angela Novak,Pensions consultant,29705
5561,9848485161,Lauren Lee,Chief Executive Officer,70500
5562,8689175520,Patrick Hall,"Development worker, community",20472
5563,7122341895,Dennis Rocha,Fashion designer,51346
5564,7140413927,Zachary Ryan,"Physicist, medical",43930
5565,5118058721,John Duncan,Financial risk analyst,45138
5566,9666930382,Lisa Horton,"Therapist, nutritional",20707
5567,6484385408,Michael Jones,"Journalist, magazine",94147
5568,9922091383,Ryan Miller,"Therapist, horticultural",27058
5569,5571651413,Erin Stone,Garment/textile technologist,88162
5570,3591210040,Jason Webster,Geoscientist,32677
5571,7130218485,Mark Torres,"Psychologist, counselling",98578
5572,8918138706,Susan Cox,Merchant navy officer,34102
5573,2481060690,Jennifer Jones,Stage manager,68856
5574,6211883435,Allison Ruiz,Medical physicist,55289
5575,5256881576,Anthony Miller,"Surveyor, planning and development",95808
5576,2553891740,Isabella Hansen,Television production assistant,97366
5577,5954331575,Jennifer White,Financial manager,53725
5578,5781554975,Sheila Jones,Claims inspector/assessor,21621
5579,7111697305,Lindsey Hernandez,"Therapist, speech and language",83525
5580,1653066882,Patrick Barrett,Sales promotion account executive,94832
5581,7260107092,Jason Cooper,Site engineer,25846
5582,2017294163,Maria Chapman,Physiotherapist,70354
5583,4844927458,Tanya Hancock,Ceramics designer,63692
5584,4686856411,Jamie Morris,"Accountant, chartered",31552
5585,8066487877,Alexa Greer,"Physicist, medical",40189
5586,9312522389,Theresa Knight,Physiological scientist,53916
5587,9139386865,Haley Jones,"Exhibitions officer, museum/gallery",55732
5588,3545668960,Cody Thompson,Financial planner,79418
5589,4263574417,Robert Gutierrez,"Surveyor, building",33901
